Date,Id,suburb,postalCode,sellPrice,bed,bath,car,propType
2013-11-04,92833,North Bondi,2026,1360000,3.0,3,1.0,house
2013-11-02,92834,North Bondi,2026,2435000,6.0,2,3.0,house
2013-10-28,92835,Bondi Beach,2026,3080000,4.0,3,2.0,house
2013-10-25,92836,North Bondi,2026,1646000,3.0,2,2.0,house
2013-10-23,92837,North Bondi,2026,1690000,3.0,1,,house
2013-10-21,92838,Bondi Beach,2026,2500000,4.0,3,2.0,house
2013-10-21,92839,Bondi,2026,1650000,5.0,2,1.0,house
2013-10-19,92840,Bondi Beach,2026,4600000,4.0,1,2.0,house
2013-10-19,92841,Bondi,2026,1435000,3.0,2,2.0,house
2013-10-17,92842,Bondi,2026,2335000,5.0,3,1.0,house
2013-10-12,92843,Bondi,2026,1663000,4.0,1,,house
2013-10-09,92844,Bondi,2026,1870000,3.0,1,1.0,house
2013-10-03,92845,North Bondi,2026,2800000,5.0,3,2.0,house
2013-10-03,92846,North Bondi,2026,1456000,2.0,1,5.0,duplex/semi-detached
2013-10-01,92847,North Bondi,2026,1650000,4.0,2,1.0,house
2013-09-28,92848,Tamarama,2026,1270000,2.0,2,2.0,townhouse
2013-09-26,92849,Bondi,2026,1250000,3.0,1,,house
2013-09-25,92850,Bondi,2026,1322500,2.0,2,,house
2013-09-21,92851,Bondi,2026,2000000,4.0,2,,house
2013-09-20,92852,Bondi,2026,2225600,5.0,2,1.0,house
2013-09-16,92853,Bondi Beach,2026,1140000,3.0,2,,house
2013-09-14,92854,North Bondi,2026,2210000,4.0,2,2.0,house
2013-09-11,92855,Bondi,2026,1385000,3.0,2,,house
2013-09-06,92856,North Bondi,2026,2310000,4.0,2,2.0,house
2013-09-05,92857,North Bondi,2026,1530000,3.0,3,1.0,duplex/semi-detached
2013-08-30,92858,North Bondi,2026,2010000,3.0,3,2.0,house
2013-08-30,92859,North Bondi,2026,1810000,3.0,1,1.0,house
2013-08-28,92860,North Bondi,2026,2725000,5.0,3,2.0,house
2013-08-28,92861,Bondi,2026,1215000,3.0,1,,house
2013-08-27,92862,North Bondi,2026,2280000,4.0,3,2.0,house
2013-08-26,92863,North Bondi,2026,2500000,4.0,2,2.0,house
2013-08-23,92864,Bondi Beach,2026,660000,1.0,1,1.0,house
2013-08-22,92865,North Bondi,2026,1670000,4.0,2,2.0,house
2013-08-22,92866,North Bondi,2026,1512000,3.0,3,1.0,duplex/semi-detached
2013-08-14,92867,North Bondi,2026,1820000,2.0,2,1.0,house
2013-08-14,92868,Tamarama,2026,1387000,3.0,1,,house
2013-08-08,92869,Bondi Beach,2026,1830000,4.0,2,,house
2013-08-06,92870,Tamarama,2026,1970000,4.0,2,,house
2013-07-26,92871,Bondi Beach,2026,1700000,4.0,2,,house
2013-07-25,92872,North Bondi,2026,1850000,3.0,2,2.0,house
2013-07-22,92873,Bondi,2026,1685000,4.0,3,1.0,house
2013-07-18,92874,Tamarama,2026,3950000,4.0,3,2.0,house
2013-07-18,92875,Bondi Beach,2026,1380500,3.0,1,1.0,house
2013-07-10,92876,Bondi Beach,2026,1560000,3.0,2,1.0,house
2013-06-27,92877,Bondi,2026,1598000,3.0,1,1.0,house
2013-06-25,92878,Bondi Beach,2026,1215000,2.0,1,,duplex/semi-detached
2013-06-22,92879,North Bondi,2026,1639000,4.0,2,1.0,house
2013-06-17,92880,Bondi,2026,1800000,3.0,1,1.0,house
2013-06-14,92881,North Bondi,2026,1453000,2.0,2,2.0,house
2013-06-13,92882,Bondi Beach,2026,1120000,3.0,2,,duplex/semi-detached
2013-05-30,92883,North Bondi,2026,5500000,4.0,2,2.0,house
2013-05-29,92884,North Bondi,2026,1500000,3.0,3,1.0,house
2013-05-23,92885,North Bondi,2026,1525000,3.0,2,2.0,duplex/semi-detached
2013-05-21,92886,Bondi,2026,2150000,4.0,2,1.0,house
2013-05-21,92887,Bondi,2026,1855000,4.0,3,2.0,house
2013-05-19,92888,North Bondi,2026,1500000,4.0,2,2.0,house
2013-05-15,92889,Bondi,2026,1399000,3.0,2,1.0,house
2013-05-14,92890,Tamarama,2026,2800000,3.0,1,1.0,house
2013-05-08,92891,Bondi Beach,2026,1330000,2.0,2,1.0,townhouse
2013-05-07,92892,North Bondi,2026,1190000,2.0,1,,house
2013-05-02,92893,North Bondi,2026,1200000,3.0,1,,duplex/semi-detached
2013-04-30,92894,Bondi Beach,2026,1125000,3.0,1,,house
2013-04-23,92895,Bondi Beach,2026,2100000,4.0,2,1.0,house
2013-04-20,92896,Bondi Beach,2026,2005000,4.0,3,2.0,house
2013-04-16,92897,North Bondi,2026,1580000,3.0,3,,house
2013-04-12,92898,North Bondi,2026,1240000,3.0,2,,house
2013-04-11,92899,North Bondi,2026,1985000,4.0,3,1.0,house
2013-04-10,92900,Bondi,2026,1575000,2.0,1,,house
2013-04-09,92901,Tamarama,2026,2962000,3.0,1,,house
2013-04-09,92902,North Bondi,2026,1950000,4.0,2,2.0,house
2013-04-07,92903,Tamarama,2026,3610000,2.0,3,2.0,house
2013-03-29,92904,Bondi,2026,2270000,4.0,3,1.0,house
2013-03-26,92905,Tamarama,2026,2630000,4.0,2,2.0,house
2013-03-25,92906,North Bondi,2026,2950000,4.0,3,2.0,house
2013-03-22,92907,Bondi,2026,1050000,3.0,2,1.0,house
2013-03-21,92908,Bondi Beach,2026,1240000,3.0,2,,duplex/semi-detached
2013-03-20,92909,North Bondi,2026,1925000,5.0,3,3.0,house
2013-03-16,92910,Bondi,2026,2320000,4.0,3,2.0,house
2013-03-13,92911,Bondi,2026,1280000,3.0,1,1.0,house
2013-03-12,92912,North Bondi,2026,1370000,3.0,1,1.0,house
2013-03-12,92913,North Bondi,2026,1290000,2.0,1,1.0,house
2013-03-10,92914,North Bondi,2026,1440000,4.0,3,2.0,duplex/semi-detached
2013-03-09,92915,Tamarama,2026,2110000,3.0,2,1.0,house
2013-02-28,92916,Bondi Beach,2026,1500000,6.0,2,,house
2013-02-27,92917,North Bondi,2026,1150000,3.0,1,2.0,duplex/semi-detached
2013-02-23,92918,Bondi,2026,1410000,5.0,2,2.0,house
2013-02-20,92919,Bondi Beach,2026,2100000,4.0,3,2.0,house
2013-02-18,92920,North Bondi,2026,2225000,3.0,2,2.0,house
2013-02-18,92921,Bondi Beach,2026,1415000,3.0,1,,house
2013-02-15,92922,North Bondi,2026,1525000,4.0,3,,house
2013-02-09,92923,North Bondi,2026,2080000,3.0,3,1.0,duplex/semi-detached
2013-02-08,92924,Bondi,2026,1764000,3.0,2,2.0,house
2013-02-05,92925,Bondi,2026,2150000,5.0,5,2.0,house
2013-01-23,92926,North Bondi,2026,1700000,4.0,4,2.0,house
2013-01-21,92927,Bondi Beach,2026,1850000,4.0,2,1.0,duplex/semi-detached
2012-12-21,92928,Tamarama,2026,5350000,4.0,3,2.0,house
2012-12-19,92929,Bondi Beach,2026,1410000,3.0,1,1.0,house
2012-12-19,92930,Bondi,2026,1400000,4.0,2,1.0,house
2012-12-13,92931,North Bondi,2026,2400000,4.0,3,1.0,house
2012-12-11,92932,North Bondi,2026,1910000,4.0,3,,house
2012-12-07,92933,North Bondi,2026,1700000,3.0,1,,house
2012-12-04,92934,North Bondi,2026,1600000,5.0,4,2.0,house
2012-11-30,92935,North Bondi,2026,5000000,3.0,2,,house
2012-11-30,92936,North Bondi,2026,1460000,3.0,2,,house
2012-11-29,92937,Bondi Beach,2026,1750000,3.0,2,,house
2012-11-28,92938,North Bondi,2026,1900000,5.0,2,1.0,house
2012-11-28,92939,Bondi Beach,2026,1230000,4.0,2,1.0,house
2012-11-26,92940,North Bondi,2026,1230000,3.0,2,,house
2012-11-21,92941,Bondi Beach,2026,1720000,6.0,4,4.0,house
2012-11-17,92942,Bondi Beach,2026,1717500,5.0,3,1.0,house
2012-11-16,92943,North Bondi,2026,1285000,3.0,1,1.0,house
2012-11-15,92944,North Bondi,2026,1196000,3.0,1,,house
2012-11-12,92945,Bondi Beach,2026,2200000,4.0,3,2.0,house
2012-11-09,92946,Bondi,2026,1650000,4.0,3,2.0,house
2012-11-07,92947,Bondi Beach,2026,1960000,4.0,3,1.0,house
2012-11-07,92948,North Bondi,2026,1040000,2.0,1,,house
2012-11-05,92949,North Bondi,2026,2215000,4.0,3,2.0,house
2012-11-01,92950,North Bondi,2026,1307000,4.0,2,2.0,house
2012-10-26,92951,Bondi Beach,2026,2247000,5.0,3,1.0,house
2012-10-24,92952,North Bondi,2026,1980000,3.0,3,1.0,townhouse
2012-10-24,92953,North Bondi,2026,1210000,2.0,1,2.0,house
2012-10-23,92954,Bondi,2026,1560000,4.0,2,1.0,house
2012-10-22,92955,North Bondi,2026,1187000,3.0,1,2.0,duplex/semi-detached
2012-10-16,92956,Bondi Beach,2026,1370000,3.0,1,,house
2012-10-16,92957,Bondi Beach,2026,1170000,3.0,2,,house
2012-10-15,92958,North Bondi,2026,1600000,4.0,2,1.0,house
2012-10-09,92959,North Bondi,2026,3800000,4.0,2,1.0,house
2012-10-09,92960,North Bondi,2026,1895000,4.0,3,2.0,house
2012-10-09,92961,North Bondi,2026,900000,2.0,1,,house
2012-10-07,92962,North Bondi,2026,1750000,3.0,2,2.0,house
2012-09-28,92963,Bondi,2026,1387000,3.0,1,,house
2012-09-27,92964,Bondi Beach,2026,1750000,3.0,3,1.0,house
2012-09-24,92965,North Bondi,2026,1350000,4.0,2,2.0,house
2012-09-22,92966,Tamarama,2026,1235000,3.0,1,1.0,duplex/semi-detached
2012-09-20,92967,North Bondi,2026,1260000,2.0,1,,house
2012-09-14,92968,Bondi,2026,1186500,2.0,1,,house
2012-09-14,92969,Bondi,2026,1125000,3.0,1,,house
2012-09-13,92970,Bondi Beach,2026,1440000,3.0,1,1.0,house
2012-09-13,92971,North Bondi,2026,987500,3.0,1,1.0,townhouse
2012-09-07,92972,North Bondi,2026,1931350,4.0,3,2.0,house
2012-09-05,92973,North Bondi,2026,1305000,3.0,1,1.0,house
2012-09-04,92974,Bondi,2026,2100000,3.0,1,2.0,house
2012-09-04,92975,North Bondi,2026,1800000,4.0,2,1.0,house
2012-08-28,92976,North Bondi,2026,1480000,4.0,3,1.0,house
2012-08-20,92977,North Bondi,2026,1810000,3.0,2,3.0,house
2012-08-18,92978,North Bondi,2026,1365000,3.0,1,,duplex/semi-detached
2012-07-27,92979,North Bondi,2026,1870000,3.0,2,3.0,house
2012-07-25,92980,Bondi,2026,1430000,4.0,2,,house
2012-07-25,92981,North Bondi,2026,1060000,2.0,1,,house
2012-07-24,92982,Bondi,2026,1650000,5.0,5,2.0,house
2012-07-23,92983,Bondi Beach,2026,1450000,4.0,2,,house
2012-07-19,92984,Bondi Beach,2026,1700000,3.0,2,1.0,house
2012-07-13,92985,North Bondi,2026,1135000,2.0,1,2.0,house
2012-07-09,92986,North Bondi,2026,1075000,2.0,1,,duplex/semi-detached
2012-07-03,92987,Bondi,2026,1220000,3.0,1,,house
2012-06-29,92988,North Bondi,2026,1530000,3.0,2,3.0,house
2012-06-29,92989,Bondi Beach,2026,1230000,3.0,1,1.0,house
2012-06-28,92990,Bondi Beach,2026,1970000,4.0,2,1.0,house
2012-06-28,92991,North Bondi,2026,1581500,3.0,3,2.0,house
2012-06-27,92992,North Bondi,2026,1060000,2.0,1,1.0,house
2012-06-18,92993,Bondi Beach,2026,1402000,3.0,1,,house
2012-06-16,92994,North Bondi,2026,1450000,3.0,2,2.0,house
2012-06-16,92995,Bondi Beach,2026,1105000,2.0,1,,house
2012-06-13,92996,Tamarama,2026,1090000,3.0,1,1.0,duplex/semi-detached
2012-06-08,92997,Bondi Beach,2026,1840000,5.0,3,1.0,house
2012-05-25,92998,Bondi Beach,2026,2530000,4.0,4,2.0,house
2012-05-23,92999,Bondi Beach,2026,1400000,4.0,1,,house
2012-05-18,93000,North Bondi,2026,2606000,5.0,3,2.0,house
2012-05-16,93001,Bondi,2026,1435000,3.0,1,,house
2012-05-16,93002,North Bondi,2026,1400000,4.0,2,2.0,house
2012-05-14,93003,North Bondi,2026,1320000,3.0,1,,house
2012-05-10,93004,North Bondi,2026,3076000,3.0,2,1.0,house
2012-04-17,93005,Bondi,2026,1250000,3.0,1,,house
2012-04-12,93006,Bondi,2026,1220000,4.0,1,,house
2012-04-06,93007,North Bondi,2026,1562500,4.0,2,,house
2012-04-04,93008,North Bondi,2026,2500000,4.0,3,4.0,house
2012-04-03,93009,Bondi Beach,2026,1235000,3.0,1,1.0,house
2012-04-02,93010,Bondi,2026,2025000,4.0,3,,house
2012-04-02,93011,Bondi Beach,2026,1565000,3.0,2,1.0,house
2012-03-29,93012,North Bondi,2026,1285000,2.0,1,,house
2012-03-28,93013,Bondi Beach,2026,1210500,2.0,1,2.0,duplex/semi-detached
2012-03-23,93014,North Bondi,2026,3055000,4.0,1,2.0,house
2012-03-21,93015,North Bondi,2026,1725000,4.0,3,1.0,house
2012-03-20,93016,North Bondi,2026,2170000,4.0,2,2.0,house
2012-03-19,93017,Tamarama,2026,2280000,3.0,1,1.0,house
2012-03-16,93018,Tamarama,2026,7900000,4.0,4,4.0,house
2012-03-12,93019,North Bondi,2026,1250000,3.0,1,1.0,house
2012-03-09,93020,Bondi,2026,970000,3.0,1,,house
2012-03-09,93021,Bondi,2026,880000,2.0,2,,house
2012-02-27,93022,Bondi Beach,2026,1445000,4.0,2,1.0,house
2012-02-27,93023,Bondi,2026,1055000,2.0,1,2.0,house
2012-02-25,93024,Bondi,2026,1421000,2.0,1,,house
2012-02-24,93025,North Bondi,2026,1200000,3.0,1,1.0,house
2012-02-21,93026,Bondi,2026,1375000,4.0,2,,house
2012-02-16,93027,North Bondi,2026,1765000,3.0,2,2.0,house
2012-02-16,93028,North Bondi,2026,966000,2.0,1,1.0,house
2012-02-03,93029,Bondi,2026,1340000,2.0,1,1.0,house
2012-02-03,93030,Bondi Beach,2026,1210000,3.0,1,,house
2011-12-24,93031,North Bondi,2026,1625000,2.0,1,1.0,house
2011-12-23,93032,Bondi Beach,2026,905000,2.0,1,2.0,townhouse
2011-12-20,93033,Bondi Beach,2026,1395000,3.0,1,2.0,house
2011-12-17,93034,North Bondi,2026,1480000,3.0,2,4.0,duplex/semi-detached
2011-12-14,93035,North Bondi,2026,2340000,3.0,2,3.0,house
2011-12-09,93036,Bondi,2026,1270000,4.0,2,,house
2011-12-09,93037,Bondi Beach,2026,1215000,3.0,1,,house
2011-12-06,93038,North Bondi,2026,1925000,3.0,2,1.0,house
2011-12-06,93039,Bondi,2026,895000,3.0,1,1.0,house
2011-11-30,93040,North Bondi,2026,1050000,2.0,1,,duplex/semi-detached
2011-11-26,93041,Bondi Beach,2026,1200000,3.0,1,2.0,house
2011-11-23,93042,North Bondi,2026,976000,2.0,2,1.0,house
2011-11-15,93043,North Bondi,2026,1335000,3.0,1,,house
2011-11-14,93044,Bondi Beach,2026,1218000,3.0,1,2.0,house
2011-11-08,93045,Tamarama,2026,1355000,3.0,1,1.0,house
2011-11-04,93046,Bondi,2026,188500,4.0,2,1.0,house
2011-11-03,93047,Bondi,2026,1226010,2.0,1,1.0,house
2011-10-21,93048,Bondi,2026,1500000,3.0,1,1.0,house
2011-10-17,93049,Bondi Beach,2026,1720000,4.0,2,,house
2011-10-12,93050,Bondi,2026,1315000,3.0,2,1.0,house
2011-10-07,93051,North Bondi,2026,1550000,3.0,1,1.0,house
2011-09-28,93052,Tamarama,2026,6600000,4.0,4,4.0,house
2011-09-27,93053,Bondi,2026,1440000,2.0,1,1.0,house
2011-09-19,93054,North Bondi,2026,1700000,4.0,1,2.0,house
2011-09-16,93055,North Bondi,2026,1605000,3.0,3,1.0,house
2011-09-16,93056,North Bondi,2026,1535000,3.0,2,1.0,house
2011-09-07,93057,Bondi,2026,580000,1.0,1,,villa
2011-09-06,93058,North Bondi,2026,1325000,3.0,2,,duplex/semi-detached
2011-09-03,93059,Bondi,2026,1150000,3.0,1,,house
2011-09-01,93060,North Bondi,2026,1145000,2.0,1,,house
2011-08-26,93061,North Bondi,2026,2600000,3.0,2,2.0,house
2011-08-26,93062,North Bondi,2026,1501000,2.0,1,1.0,house
2011-08-25,93063,North Bondi,2026,2735000,3.0,1,1.0,house
2011-08-24,93064,North Bondi,2026,1140000,2.0,1,1.0,house
2011-08-17,93065,Bondi Beach,2026,1390000,3.0,1,,house
2011-08-16,93066,North Bondi,2026,2186500,4.0,2,2.0,house
2011-08-11,93067,North Bondi,2026,2500000,4.0,3,2.0,house
2011-08-08,93068,North Bondi,2026,1700000,4.0,3,2.0,duplex/semi-detached
2011-07-28,93069,North Bondi,2026,1460000,4.0,3,1.0,house
2011-07-13,93070,North Bondi,2026,1075000,2.0,1,,house
2011-07-12,93071,North Bondi,2026,1220000,2.0,1,1.0,duplex/semi-detached
2011-07-11,93072,North Bondi,2026,1240000,3.0,1,2.0,duplex/semi-detached
2011-07-01,93073,North Bondi,2026,1615000,4.0,2,1.0,house
2011-06-29,93074,North Bondi,2026,1580000,3.0,2,2.0,house
2011-06-08,93075,Tamarama,2026,1286000,3.0,1,,house
2011-06-07,93076,North Bondi,2026,2105000,4.0,3,1.0,house
2011-06-07,93077,North Bondi,2026,1546000,3.0,2,4.0,house
2011-05-27,93078,North Bondi,2026,1105000,3.0,2,2.0,house
2011-05-26,93079,North Bondi,2026,1510000,4.0,2,1.0,house
2011-05-23,93080,North Bondi,2026,2320000,4.0,3,2.0,house
2011-05-20,93081,North Bondi,2026,2250000,4.0,3,2.0,house
2011-05-18,93082,Tamarama,2026,1800000,3.0,1,1.0,house
2011-05-17,93083,North Bondi,2026,1850000,3.0,2,1.0,house
2011-05-16,93084,Bondi,2026,1250000,3.0,2,,house
2011-05-16,93085,North Bondi,2026,870000,2.0,2,2.0,townhouse
2011-05-13,93086,Tamarama,2026,1618000,3.0,3,2.0,house
2011-05-12,93087,North Bondi,2026,1705000,4.0,3,3.0,house
2011-05-12,93088,North Bondi,2026,1665000,3.0,2,2.0,house
2011-05-10,93089,Bondi,2026,1350000,4.0,2,,house
2011-05-08,93090,Bondi Beach,2026,1140000,3.0,1,1.0,duplex/semi-detached
2011-05-05,93091,North Bondi,2026,1700000,4.0,2,3.0,house
2011-05-04,93092,North Bondi,2026,1356500,3.0,2,,house
2011-05-03,93093,North Bondi,2026,2061000,3.0,2,,house
2011-04-29,93094,Bondi,2026,1425000,2.0,1,1.0,house
2011-04-19,93095,North Bondi,2026,1185000,2.0,1,1.0,house
2011-04-13,93096,North Bondi,2026,2398500,3.0,2,3.0,house
2011-04-13,93097,Bondi Beach,2026,1270000,3.0,2,,duplex/semi-detached
2011-04-11,93098,Bondi,2026,1090000,2.0,1,1.0,duplex/semi-detached
2011-04-07,93099,North Bondi,2026,1635000,3.0,1,1.0,house
2011-04-05,93100,North Bondi,2026,1525000,3.0,2,1.0,house
2011-04-05,93101,Bondi,2026,1270000,4.0,2,2.0,house
2011-03-27,93102,North Bondi,2026,1950000,4.0,3,2.0,house
2011-03-26,93103,Bondi,2026,1955000,4.0,3,,house
2011-03-21,93104,Bondi,2026,1160000,3.0,1,,house
2011-03-18,93105,North Bondi,2026,1800000,3.0,2,1.0,house
2011-03-17,93106,North Bondi,2026,2500000,4.0,4,1.0,house
2011-03-17,93107,Bondi Beach,2026,1475000,4.0,3,,house
2011-02-25,93108,North Bondi,2026,1660000,4.0,3,1.0,house
2011-02-18,93109,Tamarama,2026,5500000,4.0,6,3.0,house
2011-02-17,93110,Tamarama,2026,2900000,3.0,2,2.0,house
2011-02-17,93111,Bondi,2026,1420000,3.0,1,,house
2011-02-16,93112,North Bondi,2026,1327000,4.0,2,2.0,house
2011-02-14,93113,North Bondi,2026,1415000,3.0,2,,house
2011-02-07,93114,Bondi,2026,1850000,5.0,3,,house
2011-01-06,93115,Bondi,2026,2000000,5.0,1,5.0,house
2011-01-04,93116,Bondi,2026,1740000,3.0,2,1.0,house
2010-12-23,93117,Bondi,2026,116000,2.0,1,,house
2010-12-16,93118,Bondi,2026,1700000,3.0,2,,house
2010-12-15,93119,Bondi,2026,1240000,3.0,2,,duplex/semi-detached
2010-12-03,93120,Bondi,2026,1100000,2.0,1,,house
2010-11-29,93121,Bondi Beach,2026,1000000,2.0,1,2.0,house
2010-11-24,93122,North Bondi,2026,1600000,4.0,2,1.0,house
2010-11-24,93123,North Bondi,2026,1395000,2.0,1,1.0,house
2010-11-23,93124,North Bondi,2026,1360000,3.0,1,,duplex/semi-detached
2010-11-17,93125,Bondi Beach,2026,2126000,3.0,2,1.0,house
2010-11-10,93126,North Bondi,2026,2008000,5.0,3,1.0,house
2010-11-09,93127,Bondi Beach,2026,2050000,3.0,2,1.0,house
2010-11-07,93128,North Bondi,2026,1615000,3.0,1,2.0,house
2010-11-04,93129,North Bondi,2026,2415000,3.0,2,2.0,house
2010-10-29,93130,Bondi,2026,1455000,3.0,1,,house
2010-10-28,93131,North Bondi,2026,1030000,2.0,1,,duplex/semi-detached
2010-10-27,93132,North Bondi,2026,2315000,4.0,1,2.0,house
2010-10-27,93133,North Bondi,2026,1235000,2.0,1,,house
2010-10-19,93134,Bondi Beach,2026,2375000,5.0,2,2.0,house
2010-10-14,93135,Bondi,2026,1380000,3.0,1,1.0,house
2010-10-13,93136,North Bondi,2026,1790000,4.0,2,2.0,house
2010-10-10,93137,North Bondi,2026,1100000,2.0,1,,duplex/semi-detached
2010-10-09,93138,Bondi,2026,2500000,5.0,3,2.0,house
2010-09-30,93139,Bondi,2026,812000,6.0,4,2.0,house
2010-09-25,93140,Tamarama,2026,1784000,3.0,2,2.0,house
2010-09-23,93141,Bondi,2026,1975000,3.0,1,2.0,house
2010-09-22,93142,North Bondi,2026,1950000,3.0,2,1.0,house
2010-09-17,93143,Bondi Beach,2026,4550000,5.0,4,2.0,house
2010-09-14,93144,North Bondi,2026,2400000,4.0,2,2.0,house
2010-09-10,93145,North Bondi,2026,2475000,3.0,4,2.0,house
2010-09-08,93146,Bondi,2026,1380000,3.0,1,,duplex/semi-detached
2010-09-07,93147,Bondi Beach,2026,1420000,2.0,1,,house
2010-09-07,93148,Bondi Beach,2026,1100000,3.0,2,,house
2010-08-05,93149,North Bondi,2026,2515000,5.0,2,2.0,house
2010-08-05,93150,North Bondi,2026,2500000,4.0,3,2.0,house
2010-08-02,93151,North Bondi,2026,1400000,4.0,2,2.0,house
2010-07-30,93152,North Bondi,2026,2675000,4.0,2,2.0,house
2019-06-15,93153,Gordon,2072,4590000,5.0,3,2.0,house
2019-06-12,93154,Gordon,2072,1700000,4.0,2,2.0,house
2019-06-12,93155,Gordon,2072,1650000,4.0,2,1.0,house
2019-06-08,93156,Gordon,2072,2550000,4.0,4,2.0,house
2019-05-10,93157,Gordon,2072,2660000,4.0,2,2.0,house
2019-05-04,93158,Gordon,2072,3280000,4.0,3,1.0,house
2019-04-11,93159,Gordon,2072,2300000,4.0,1,1.0,house
2019-04-06,93160,Gordon,2072,2510000,5.0,3,2.0,house
2019-03-05,93161,Gordon,2072,2480000,5.0,3,3.0,house
2018-12-21,93162,Gordon,2072,1200000,3.0,1,1.0,townhouse
2018-12-18,93163,Gordon,2072,2510000,4.0,2,2.0,house
2018-12-01,93164,Gordon,2072,1960000,3.0,3,1.0,house
2018-11-18,93165,Gordon,2072,2160000,3.0,1,3.0,house
2018-10-05,93166,Gordon,2072,1555000,3.0,2,3.0,house
2018-10-04,93167,Gordon,2072,3450000,5.0,3,2.0,house
2018-09-24,93168,Gordon,2072,3220000,5.0,2,2.0,house
2018-09-14,93169,Gordon,2072,2000000,5.0,3,2.0,house
2018-08-18,93170,Gordon,2072,2370000,4.0,1,1.0,house
2018-08-16,93171,Gordon,2072,2128000,5.0,3,2.0,house
2018-08-14,93172,Gordon,2072,2300000,5.0,3,2.0,house
2018-08-11,93173,Gordon,2072,2427000,5.0,4,2.0,house
2018-07-07,93174,Gordon,2072,5750000,5.0,4,2.0,house
2018-06-28,93175,Gordon,2072,2925000,5.0,3,2.0,house
2018-06-16,93176,Gordon,2072,1398000,3.0,2,2.0,townhouse
2018-06-06,93177,Gordon,2072,1550000,2.0,2,2.0,house
2018-06-02,93178,Gordon,2072,2695000,4.0,2,1.0,house
2018-04-04,93179,Gordon,2072,2000000,4.0,2,2.0,house
2018-03-28,93180,Gordon,2072,1830000,3.0,1,2.0,house
2018-03-22,93181,Gordon,2072,2100000,5.0,2,3.0,house
2018-03-20,93182,Gordon,2072,2140000,4.0,2,1.0,house
2018-03-17,93183,Gordon,2072,1830000,3.0,1,1.0,house
2018-02-21,93184,Gordon,2072,4600000,5.0,5,2.0,house
2018-02-17,93185,Gordon,2072,4500000,4.0,3,2.0,house
2018-02-16,93186,Gordon,2072,2350000,4.0,3,2.0,house
2018-01-25,93187,Gordon,2072,2580000,4.0,2,1.0,house
2017-11-26,93188,Gordon,2072,2680000,4.0,3,1.0,house
2017-10-25,93189,Gordon,2072,3300000,5.0,3,2.0,house
2017-10-17,93190,Gordon,2072,1800000,4.0,2,2.0,house
2017-10-07,93191,Gordon,2072,3075000,3.0,1,1.0,house
2017-09-23,93192,Gordon,2072,2310000,3.0,1,1.0,house
2017-09-22,93193,Gordon,2072,2300000,5.0,2,2.0,house
2017-09-02,93194,Gordon,2072,1700000,3.0,2,2.0,house
2017-08-20,93195,Gordon,2072,2870000,5.0,3,2.0,house
2017-08-11,93196,Gordon,2072,3030000,4.0,3,2.0,house
2017-07-27,93197,Gordon,2072,2150000,4.0,2,3.0,house
2017-07-22,93198,Gordon,2072,2850000,4.0,3,2.0,house
2017-07-03,93199,Gordon,2072,3590000,6.0,5,2.0,house
2017-06-25,93200,Gordon,2072,3000000,4.0,3,2.0,house
2017-06-24,93201,Gordon,2072,2875000,5.0,4,1.0,house
2017-06-14,93202,Gordon,2072,6500000,5.0,4,3.0,house
2017-06-06,93203,Gordon,2072,2206000,3.0,2,2.0,house
2017-06-04,93204,Gordon,2072,3310000,4.0,3,2.0,house
2017-06-02,93205,Gordon,2072,1775000,5.0,3,4.0,house
2017-04-28,93206,Gordon,2072,2600000,6.0,3,2.0,house
2017-04-18,93207,Gordon,2072,2550000,4.0,4,1.0,house
2017-04-08,93208,Gordon,2072,2675000,3.0,1,1.0,house
2017-04-04,93209,Gordon,2072,1900000,4.0,2,2.0,house
2017-03-11,93210,Gordon,2072,2875000,5.0,4,2.0,house
2017-03-10,93211,Gordon,2072,2900000,3.0,2,2.0,house
2017-03-05,93212,Gordon,2072,3025000,4.0,3,2.0,house
2017-02-27,93213,Gordon,2072,2100000,4.0,2,3.0,house
2017-02-25,93214,Gordon,2072,2630000,4.0,3,2.0,house
2017-02-10,93215,Gordon,2072,1820000,4.0,3,1.0,house
2017-01-21,93216,Gordon,2072,1970000,4.0,3,,house
2016-12-13,93217,Gordon,2072,2350000,3.0,1,2.0,house
